date,open,high,low,close
11/06/2010,1018,1005.8,1022.8,1015.5
14/06/2010,1015.5,1015.5,1033.3,1032.3
15/06/2010,1032.3,1025,1046.3,1045.3
16/06/2010,1045.3,1032.5,1051.8,1045.8
17/06/2010,1045.8,1038.8,1053,1045.3
18/06/2010,1045.3,1045.3,1053.8,1052.3
21/06/2010,1052.3,1052.3,1072.8,1061
22/06/2010,1061,1048.8,1066,1059.5
23/06/2010,1059.5,1044,1064.5,1048
24/06/2010,1048,1019.5,1053.3,1022.5
28/06/2010,1022.5,1011.5,1027.8,1024.5
29/06/2010,1024.5,989.3,1024.5,994.3
30/06/2010,994.3,990.3,1009.3,1008
01/07/2010,1008,975,1008,979.3
02/07/2010,979.3,979.3,996,984
05/07/2010,984,977.8,991,979.5
06/07/2010,979.5,979.5,1012,1010
07/07/2010,1010,991.3,1022.3,1016.5
08/07/2010,1016.5,1005.8,1028.8,1011.5
09/07/2010,1011.5,1011.5,1028.8,1025.8
12/07/2010,1025.8,1020,1034.5,1029.3
13/07/2010,1029.3,1028.5,1062,1062
14/07/2010,1062,1055,1067.8,1064.3
15/07/2010,1064.3,1048.5,1067.8,1057.3
16/07/2010,1057.3,1045,1061.8,1047.1
19/07/2010,1047.1,1024.8,1047.1,1031.5
20/07/2010,1031.5,1016,1040.3,1030.5
21/07/2010,1030.5,1030.5,1053.5,1043
22/07/2010,1043,1035.8,1067.5,1067.5
23/07/2010,1067.5,1049.5,1067.8,1056
26/07/2010,1056,1050.8,1067.5,1057
27/07/2010,1057,1057,1058.5,1058.5
28/07/2010,1058.5,1048.3,1067.5,1049.5
29/07/2010,1049.5,1046.8,1060.5,1049.5
30/07/2010,1049.5,1037.5,1055.8,1046.8
02/08/2010,1046.8,1046.8,1077,1077
03/08/2010,1077,1067.3,1077,1072.3
04/08/2010,1072.3,1063.8,1076.3,1068.8
05/08/2010,1068.8,1068.5,1084.5,1074.5
06/08/2010,1074.5,1062.5,1083,1067.8
09/08/2010,1067.8,1067,1080,1073.8
10/08/2010,1073.8,1060,1073.8,1063
11/08/2010,1063,1034.3,1063,1034.5
12/08/2010,1034.5,1022.5,1043,1031
13/08/2010,1031,1021.8,1041,1035
16/08/2010,1035,1032.8,1046.8,1046
17/08/2010,1046,1045.5,1058,1056.5
18/08/2010,1056.5,1050.8,1060.8,1056.5
19/08/2010,1056.5,1039.8,1061.5,1039.8
20/08/2010,1039.8,1023,1043.3,1024.7
23/08/2010,1024.7,1014.3,1030.5,1021.3
24/08/2010,1021.3,986,1021.3,1005
25/08/2010,1005,982.3,1012.5,997.8
26/08/2010,997.8,997.8,1010.3,1006.5
27/08/2010,1006.5,998.3,1019.3,1019
30/08/2010,1019,1001,1030,1008
31/08/2010,1008,993.3,1013.3,1013
01/09/2010,1013,1009.3,1051.3,1051
02/09/2010,1051,1039.5,1051,1042.8
03/09/2010,1042.8,1041.3,1058.3,1046.5
06/09/2010,1046.5,1046.5,1054,1053.5
07/09/2010,1053.5,1042.3,1053.5,1048
08/09/2010,1048,1039.8,1060.5,1060
09/09/2010,1060,1054.3,1068.8,1065
10/09/2010,1065,1062.5,1072.8,1068
13/09/2010,1068,1068,1082,1080
14/09/2010,1080,1074.3,1084.8,1084.5
15/09/2010,1084.5,1074,1087,1082.3
16/09/2010,1082.3,1074.3,1084.3,1079.8
17/09/2010,1079.8,1079.8,1088.5,1083.7
20/09/2010,1083.7,1080.5,1094.5,1094.5
21/09/2010,1094.5,1091.3,1100.8,1094.5
22/09/2010,1094.5,1079,1097,1086
23/09/2010,1086,1067.5,1100,1073.8
24/09/2010,1073.8,1069.8,1096.5,1095
27/09/2010,1095,1086,1099.8,1086
28/09/2010,1086,1078.3,1095.3,1089.3
29/09/2010,1089.3,1079.3,1093.5,1086
30/09/2010,1086,1079.8,1101.8,1086.8
01/10/2010,1086.8,1078,1093,1082.5
04/10/2010,1082.5,1066.5,1085,1066.5
05/10/2010,1066.5,1061.8,1094.5,1091.5
06/10/2010,1091.5,1087,1097.8,1088.8
07/10/2010,1088.8,1082,1092.5,1087
08/10/2010,1087,1078,1088.3,1085.3
11/10/2010,1085.3,1085.3,1094.5,1092
12/10/2010,1092,1076.8,1092,1089.8
13/10/2010,1089.8,1089.8,1108.5,1105
14/10/2010,1105,1096,1109.5,1100.3
15/10/2010,1100.3,1094,1101.3,1095.6
18/10/2010,1095.6,1088,1101.8,1097.3
19/10/2010,1097.3,1093.8,1111.5,1093.8
20/10/2010,1093.8,1091,1101.5,1099.3
21/10/2010,1099.3,1097.5,1120.5,1118.3
22/10/2010,1118.3,1110,1119.5,1110.8
25/10/2010,1110.8,1108.5,1120,1110.3
26/10/2010,1110.3,1101.5,1112,1106
27/10/2010,1106,1102.8,1113.8,1104.8
28/10/2010,1104.8,1089.5,1109.8,1091.8
29/10/2010,1091.8,1080.5,1091.8,1088.3
01/11/2010,1088.3,1084,1097,1091.8
02/11/2010,1091.8,1088.5,1099,1098
03/11/2010,1098,1088.3,1103,1088.8
04/11/2010,1088.8,1088.8,1115.8,1110
05/11/2010,1110,1094,1112,1098.8
08/11/2010,1098.8,1098,1108.5,1104
09/11/2010,1104,1102,1116.5,1113
10/11/2010,1113,1101.8,1113,1106.3
11/11/2010,1106.3,1097.8,1110.3,1103
12/11/2010,1103,1086,1103,1093
15/11/2010,1093,1088.5,1105.2,1102.5
16/11/2010,1102.5,1079.3,1102.5,1083
17/11/2010,1083,1077,1089.5,1086.5
18/11/2010,1086.5,1086.5,1107,1106.3
19/11/2010,1106.3,1101.8,1108.2,1106.1
22/11/2010,1106.1,1007.5,1119.5,1107.5
23/11/2010,1107.5,1088,1107.5,1089.5
24/11/2010,1089.5,1083.8,1125,1101.5
25/11/2010,1101.5,1101,1118.2,1112.8
26/11/2010,1112.8,1101.5,1115.5,1110.5
29/11/2010,1110.5,1101.5,1122.3,1106.3
30/11/2010,1106.3,1097,1111,1108.8
01/12/2010,1108.8,1108.8,1135.8,1135.8
02/12/2010,1135.8,1130.5,1146.3,1145.3
03/12/2010,1145.3,1135.5,1150.3,1150.3
06/12/2010,1150.3,1141.5,1151,1144.5
07/12/2010,1144.5,1143.5,1157.8,1149.5
08/12/2010,1149.5,1141.8,1150.8,1143.5
09/12/2010,1143.5,1131,1152,1133
10/12/2010,1133,1133,1140,1139.8
13/12/2010,1139.8,1139.8,1151,1146.5
14/12/2010,1146.5,1143.5,1156.1,1154.5
15/12/2010,1154.5,1148,1159.2,1154.5
16/12/2010,1154.5,1149.3,1158,1153
17/12/2010,1153,1149.8,1156.8,1152.8
20/12/2010,1152.8,1151,1162.5,1154
21/12/2010,1154,1154,1168.5,1167
22/12/2010,1167,1115.3,1171.5,1163.8
23/12/2010,1163.8,1157.3,1163.8,1161.3
24/12/2010,1161.3,1161.3,1161.3,1161.3
27/12/2010,1161.3,1155.8,1163,1162
28/12/2010,1162,1159.3,1165,1159.5
29/12/2010,1159.5,1159.5,1167,1164.8
30/12/2010,1164.8,1156.7,1166.8,1157
31/12/2010,1157,1157,1157,1157
03/01/2011,1157,1157,1178.3,1177.5
04/01/2011,1177.5,1166.3,1182,1168
05/01/2011,1168,1149.5,1168,1150.5
07/01/2011,1150.5,1150.5,1166,1159.3
10/01/2011,1159.3,1150,1161.3,1153.3
11/01/2011,1153.3,1104,1175.8,1175.3
12/01/2011,1175.3,1173,1178.5,1176.5
13/01/2011,1176.5,1171.3,1182,1175.5
14/01/2011,1175.5,1163,1175.5,1172
17/01/2011,1172,1163.5,1176.3,1169.3
18/01/2011,1169.3,1169.3,1180.9,1180
19/01/2011,1180,1152.8,1183,1154.3
20/01/2011,1154.3,1138,1157,1138
21/01/2011,1138,1138,1149.8,1148.4
24/01/2011,1148.4,1138.3,1158.8,1149
25/01/2011,1149,1148.5,1156.3,1153
26/01/2011,1153,1153,1176.3,1174
27/01/2011,1174,1165.3,1174,1167
28/01/2011,1167,1150.5,1168.3,1150.5
31/01/2011,1150.5,1139,1150.5,1147.5
01/02/2011,1147.5,1141.3,1155.5,1147
02/02/2011,1147,1121,1154.8,1128.3
03/02/2011,1128.3,1126.8,1144.8,1138
04/02/2011,1138,1133.8,1147,1138.3
07/02/2011,1138.3,1136.8,1149.3,1140
08/02/2011,1140,1127,1144.5,1131
09/02/2011,1131,1130.3,1137.3,1134.3
10/02/2011,1134.3,1121.8,1134.8,1126.5
11/02/2011,1126.5,1117.5,1143,1140
14/02/2011,1140,1033.5,1146.8,1134
15/02/2011,1134,1119.2,1137.8,1125.3
16/02/2011,1125.3,1125,1133,1128.8
17/02/2011,1128.8,1103.8,1131.9,1108.5
18/02/2011,1108.5,1106,1116.5,1115.6
21/02/2011,1115.6,1110,1126.3,1115.3
22/02/2011,1115.3,1102.3,1117.8,1113.8
23/02/2011,1113.8,1091,1113.8,1100
24/02/2011,1100,1085.5,1110.3,1103
25/02/2011,1103,1101.3,1120.8,1117.3
28/02/2011,1117.3,1112.8,1133.3,1130.3
01/03/2011,1130.3,1120.3,1136.3,1120.5
02/03/2011,1120.5,1102.3,1120.5,1102.3
03/03/2011,1102.3,1102.3,1116,1110.5
04/03/2011,1110.5,1110.5,1126,1111.5
07/03/2011,1111.5,1105.8,1128,1120
08/03/2011,1120,1118.7,1129.5,1123
09/03/2011,1123,1123,1136.8,1126.3
10/03/2011,1126.3,1116.3,1131,1118.8
11/03/2011,1118.8,1101.3,1118.8,1103.8
14/03/2011,1103.8,1088.5,1103.8,1091
15/03/2011,1091,1045.1,1091,1060.8
16/03/2011,1060.8,1055.3,1079.3,1056
17/03/2011,1056,1056,1077.8,1073.8
18/03/2011,1073.8,1073.8,1089,1088.1
21/03/2011,1088.1,1080,1088.3,1087.5
22/03/2011,1087.5,1078.5,1091.8,1086.5
23/03/2011,1086.5,1081.3,1095.8,1091
24/03/2011,1091,1090.8,1110.5,1109
25/03/2011,1109,1108.5,1118,1116
28/03/2011,1116,1110.5,1121.8,1121.8
29/03/2011,1121.8,1112,1121.8,1120
30/03/2011,1120,1120,1129.5,1126
31/03/2011,1126,1120,1127.5,1121.3
01/04/2011,1121.3,1121.3,1136.3,1132.5
04/04/2011,1132.5,1130.3,1141.8,1139.5
05/04/2011,1139.5,1133.5,1141,1137.5
06/04/2011,1137.5,1134.8,1148,1147.3
07/04/2011,1147.3,1139.5,1150.5,1140
08/04/2011,1140,1140,1150.5,1150.5
11/04/2011,1150.5,1142.8,1150.5,1146.5
12/04/2011,1146.5,1125,1146.5,1127
13/04/2011,1127,1127,1139,1136
14/04/2011,1136,1123,1136.3,1131.3
15/04/2011,1131.3,1122.5,1131.3,1124.6
18/04/2011,1124.6,1091.3,1124.6,1093
19/04/2011,1093,1093,1111.5,1104.3
20/04/2011,1104.3,1104.3,1128.5,1127
21/04/2011,1127,1125.3,1133,1129.8
26/04/2011,1129.8,1127,1142.3,1142
27/04/2011,1142,1137.5,1150,1140.8
28/04/2011,1140.8,1137,1150.5,1150
29/04/2011,1150,1149.8,1158.3,1158
02/05/2011,1158,1154.3,1165,1160.3
03/05/2011,1160.3,1143.3,1160.3,1148.5
04/05/2011,1148.5,1144,1160,1144
05/05/2011,1144,1138.8,1152.3,1146.3
06/05/2011,1146.3,1140,1159.3,1157.5
09/05/2011,1157.5,1148.5,1160.3,1155.3
10/05/2011,1155.3,1155.3,1168,1168
11/05/2011,1168,1166.3,1175.3,1175
12/05/2011,1175,1160,1175,1164.5
13/05/2011,1164.5,1156.9,1171,1164.8
16/05/2011,1164.8,1158,1174,1173.8
17/05/2011,1173.8,1158,1173.8,1158.3
18/05/2011,1158.3,1156.8,1165.3,1158
19/05/2011,1158,1158,1169,1165.5
20/05/2011,1165.5,1165.5,1172.8,1169.1
23/05/2011,1169.1,1139.5,1169.1,1140
24/05/2011,1140,1136.6,1150,1138.3
25/05/2011,1138.3,1127,1155,1154
26/05/2011,1154,1140.3,1159.5,1140.3
27/05/2011,1140.3,1140.3,1154.8,1151.8
30/05/2011,1151.8,1145,1157,1147.5
31/05/2011,1147.5,1147.5,1159.8,1154
01/06/2011,1154,1152.3,1162.8,1160.5
03/06/2011,1160.5,1129.8,1162,1135.5
07/06/2011,1135.5,1126.8,1138.8,1129.8
08/06/2011,1129.8,1103.5,1129.8,1105
09/06/2011,1105,1098,1117.8,1111.8
10/06/2011,1111.8,1091.3,1113.5,1093
13/06/2011,1093,1086.5,1099,1089.3
14/06/2011,1089.3,1089.3,1111.5,1106
15/06/2011,1106,1086.3,1106,1086.5
16/06/2011,1086.5,1064.3,1086.5,1077.3
17/06/2011,1077.3,1069,1085.3,1082
20/06/2011,1082,1065,1082,1067
21/06/2011,1067,1067,1093.8,1093.8
22/06/2011,1093.8,1073.5,1096,1074
23/06/2011,1074,1053.5,1074,1054
27/06/2011,1054,1048.8,1070.5,1069.5
28/06/2011,1069.5,1068.5,1083.5,1075
29/06/2011,1075,1075,1104.3,1098.3
30/06/2011,1098.3,1098.3,1119.5,1115
01/07/2011,1115,1104.3,1120.3,1119.8
04/07/2011,1119.8,1115.3,1128.3,1125.5
05/07/2011,1125.5,1121.3,1129.3,1126.5
06/07/2011,1126.5,1115.3,1128.3,1117.5
07/07/2011,1117.5,1117.5,1137.8,1136.3
08/07/2011,1136.3,1119.8,1142.5,1120
11/07/2011,1120,1101.5,1120,1102
12/07/2011,1102,1075,1103.3,1103.3
13/07/2011,1103.3,1094.5,1109.3,1106
14/07/2011,1106,1085.5,1106,1090.5
15/07/2011,1090.5,1077.3,1090.5,1081.4
18/07/2011,1081.4,1053.8,1084,1056.3
19/07/2011,1056.3,1043.5,1079.5,1078.8
20/07/2011,1078.8,1078.8,1095.5,1094.5
21/07/2011,1094.5,1068,1095.8,1090.5
22/07/2011,1090.5,1083.5,1102,1092.5
25/07/2011,1092.5,1080,1093.5,1086.5
26/07/2011,1086.5,1071.3,1091.3,1079.5
27/07/2011,1079.5,1067.3,1084.5,1069.3
28/07/2011,1069.3,1060,1073.8,1068
29/07/2011,1068,1048,1072.3,1070.8
01/08/2011,1070.8,1035.8,1088,1036.8
02/08/2011,1036.8,1010,1036.8,1015.3
03/08/2011,1015.3,979,1015.3,980
04/08/2011,980,940.5,996.5,942
05/08/2011,942,900,967.3,959
08/08/2011,959,902.3,959,907
09/08/2011,907,860.8,930.7,929.5
10/08/2011,929.5,894,952.8,910
11/08/2011,910,893,939,939
12/08/2011,939,919.3,961,953
15/08/2011,953,949,969.8,967.8
16/08/2011,967.8,936.3,967.8,957
17/08/2011,957,940,965.8,959
18/08/2011,959,890.3,959,893.8
19/08/2011,893.8,855,896.3,874.8
22/08/2011,874.8,867.5,906.8,890
23/08/2011,890,890,913.3,905.5
24/08/2011,905.5,900.3,936,916.5
25/08/2011,916.5,902.5,931.8,903.3
26/08/2011,903.3,884,908.8,906
29/08/2011,906,906,929.8,927.5
30/08/2011,927.5,921.5,938.3,928.5
31/08/2011,928.5,928.5,964.3,956.8
01/09/2011,956.8,943.3,967.3,959.8
02/09/2011,959.8,927,959.8,932
05/09/2011,932,886.5,932,887.8
06/09/2011,887.8,875.3,900.8,889.5
07/09/2011,889.5,889.5,919.3,919
08/09/2011,919,904.5,925.3,918
09/09/2011,918,882.7,918,883.3
12/09/2011,883.3,860,883.3,863
13/09/2011,863,853.5,884.8,877.8
14/09/2011,877.8,868.8,895.5,886.3
15/09/2011,886.3,886.3,926.5,926.3
16/09/2011,926.3,925,936,931.8
19/09/2011,931.8,895.5,931.8,895.5
20/09/2011,895.5,886,920.7,920
21/09/2011,920,905.8,920.5,905.8
22/09/2011,905.8,862.1,905.8,865
23/09/2011,865,833.8,875,865.5
26/09/2011,865.5,846.5,885.8,877.5
27/09/2011,877.5,877.5,928.8,926.3
28/09/2011,926.3,902.3,929,904.3
29/09/2011,904.3,901.3,933,929.3
30/09/2011,929.3,903.8,930,909
03/10/2011,909,885.5,910.8,903
04/10/2011,903,856,903,869
05/10/2011,869,869,901,901
06/10/2011,901,897.8,921.4,917.5
07/10/2011,917.5,913.3,934.5,916.5
10/10/2011,916.5,916.5,950,949.5
11/10/2011,949.5,937,952.8,947.5
12/10/2011,947.5,933.5,961.3,958.5
13/10/2011,958.5,933.3,966,935.5
14/10/2011,935.5,935.5,960,957.5
17/10/2011,957.5,933.5,970.3,939.5
18/10/2011,939.5,926.8,949.8,946
19/10/2011,946,939.5,952.8,942.8
20/10/2011,942.8,927,951.5,931.8
21/10/2011,931.8,931.8,949.8,949.8
24/10/2011,949.8,949.8,980,978
25/10/2011,978,966,987.3,977.8
26/10/2011,977.8,972.5,998.3,982.5
27/10/2011,982.5,982.5,1032,1030.3
28/10/2011,1030.3,1021,1039,1028
31/10/2011,1028,991.8,1028,992.8
01/11/2011,992.8,941.3,992.8,943
02/11/2011,943,942.3,969,965.3
03/11/2011,965.3,946.5,990,977
04/11/2011,977,977,994,989.5
07/11/2011,989.5,960.8,989.5,967.5
08/11/2011,967.5,967.5,983,969.5
09/11/2011,969.5,936,980,947.3
10/11/2011,947.3,925.8,957.3,946.5
11/11/2011,946.5,941.8,979.5,978
14/11/2011,978,958.8,985.3,960
15/11/2011,960,946.3,966,958.8
16/11/2011,958.8,951.3,970,960.5
17/11/2011,960.5,938.3,960.5,947
18/11/2011,947,935.8,947,941.9
21/11/2011,941.9,906.3,941.9,906.3
22/11/2011,906.3,899.5,918,907
23/11/2011,907,887,915.3,889.5
24/11/2011,889.5,875.8,905.8,888.8
25/11/2011,888.8,873.3,896.3,889.3
28/11/2011,889.3,889.3,928,925.5
29/11/2011,925.5,916,934,929
30/11/2011,929,917.3,985,985
01/12/2011,985,852.8,990,966
02/12/2011,966,966,981.8,975
05/12/2011,975,975,993,989
06/12/2011,989,972,989,978.5
07/12/2011,978.5,965.3,990.3,979.8
08/12/2011,979.8,956.5,987,958.5
09/12/2011,958.5,947,973.5,966.3
12/12/2011,966.3,940,966.3,941.3
13/12/2011,941.3,937,969.3,953.5
14/12/2011,953.5,936.3,960.1,940.5
15/12/2011,940.5,931.5,951.8,945
16/12/2011,945,940.3,949.3,941.1
19/12/2011,941.1,930.5,951.3,934
20/12/2011,934,928,962.5,961
21/12/2011,961,955,975.8,955
22/12/2011,955,955,973.5,973.5
23/12/2011,973.5,973.5,983.5,983.5
27/12/2011,983.5,976.5,987.8,978.5
28/12/2011,978.5,967.5,982.8,969.8
29/12/2011,969.8,967.8,976.8,976.5
30/12/2011,976.5,976.5,989.4,989
02/01/2012,989,982,1006.8,1001
03/01/2012,1001,1001,1019.5,1017.8
04/01/2012,1017.8,1003.3,1017.8,1005.8
05/01/2012,1005.8,998.8,1005.8,1003
09/01/2012,1003,995,1003,997.5
10/01/2012,997.5,997.5,1015.3,1014
11/01/2012,1014,1006,1016,1009
12/01/2012,1009,1009,1026.3,1015.5
13/01/2012,1015.5,1000.8,1024.3,1007
16/01/2012,1007,1000,1015,1014.5
17/01/2012,1014.5,1014.5,1027,1024.5
18/01/2012,1024.5,1014.3,1030,1026.5
19/01/2012,1026.5,1026.5,1042,1038
20/01/2012,1038,1030.8,1039.3,1034
23/01/2012,1034,1029.5,1043.5,1043.5
24/01/2012,1043.5,1023.8,1043.5,1033.3
25/01/2012,1033.3,1019.3,1033.3,1025.8
26/01/2012,1025.8,1025.8,1051.5,1047.3
27/01/2012,1047.3,1038.5,1052,1043
30/01/2012,1043,1021.8,1043,1029.5
31/01/2012,1029.5,1029.5,1045,1032.8
01/02/2012,1032.8,1032.8,1067.8,1065
02/02/2012,1065,1058.5,1071,1065.8
03/02/2012,1065.8,1063,1083.5,1078.5
06/02/2012,1078.5,1064.5,1078.5,1072
07/02/2012,1072,1062.3,1080,1075
08/02/2012,1075,1071.5,1084.5,1075
09/02/2012,1075,1071,1083,1077.8
10/02/2012,1077.8,1058,1082,1066.8
13/02/2012,1066.8,1066.8,1080.3,1073.5
14/02/2012,1073.5,1066.5,1080,1068.8
15/02/2012,1068.8,1068.8,1086,1082.3
16/02/2012,1082.3,1071.6,1090,1087.3
17/02/2012,1087.3,1087.3,1099,1097.8
20/02/2012,1097.8,1097.8,1114.8,1113.5
21/02/2012,1113.5,1106,1115.8,1107
22/02/2012,1107,1089,1110.5,1097.5
23/02/2012,1097.5,1087,1102.3,1097.8
24/02/2012,1097.8,1092.8,1104,1102
27/02/2012,1102,1083.5,1102,1096
28/02/2012,1096,1094.5,1104.5,1104
29/02/2012,1104,1100.8,1111.8,1103.5
01/03/2012,1103.5,1094,1110.5,1105.5
02/03/2012,1105.5,1098,1108.3,1107.5
05/03/2012,1107.5,1092.8,1107.5,1098
06/03/2012,1098,1056,1098,1059
07/03/2012,1059,1055,1070,1064.3
08/03/2012,1064.3,1064.3,1094,1093.3
09/03/2012,1093.3,1084.5,1096,1089.5
12/03/2012,1089.5,1084.8,1095.3,1092.5
13/03/2012,1092.5,1092.5,1107.5,1106
14/03/2012,1106,1106,1118.4,1116.5
15/03/2012,1116.5,1112,1121.5,1121.3
16/03/2012,1121.3,1117.3,1126.4,1123.5
19/03/2012,1123.5,1096.8,1123.5,1104
20/03/2012,1104,1082.5,1104,1087.8
21/03/2012,1087.8,1066.5,1092.5,1069.3
22/03/2012,1069.3,1051.5,1077.8,1059
23/03/2012,1059,1053,1069.5,1067.5
26/03/2012,1067.5,1064.8,1089.8,1089.8
27/03/2012,1089.8,1078,1095.3,1080.8
28/03/2012,1080.8,1068.5,1085,1072
29/03/2012,1072,1044.5,1072,1048.5
30/03/2012,1048.5,1048.5,1067.8,1067.3
02/04/2012,1067.3,1056.3,1078.8,1077.5
03/04/2012,1077.5,1071.8,1081.5,1075.3
04/04/2012,1075.3,1033,1075.3,1039
05/04/2012,1039,1029,1050.5,1037
10/04/2012,1037,1010.8,1037,1010.8
11/04/2012,1010.8,1010.8,1030.8,1023.8
12/04/2012,1023.8,1023,1049.5,1048.3
13/04/2012,1048.3,1023,1048.3,1026.5
16/04/2012,1026.5,1020.5,1043.8,1036
17/04/2012,1036,1031.3,1059.3,1051.8
18/04/2012,1051.8,1033,1053.3,1036
19/04/2012,1036,1036,1052.5,1042
20/04/2012,1042,1038.3,1049.3,1049.3
23/04/2012,1049.3,986.3,1049.3,987.3
24/04/2012,987.3,987.3,1013,1008.3
25/04/2012,1008.3,1008.3,1027,1022.8
26/04/2012,1022.8,1012.5,1034.3,1019
27/04/2012,1019,1016.5,1042,1040
30/04/2012,1040,1040,1048,1047.5
02/05/2012,1047.5,1031.8,1058.8,1038.3
03/05/2012,1038.3,1038,1052.8,1049
04/05/2012,1049,1023.5,1049,1028.8
07/05/2012,1028.8,1008.8,1031.5,1028.8
08/05/2012,1028.8,1015,1030.8,1019.3
09/05/2012,1019.3,1006,1030,1019.5
10/05/2012,1019.5,1015.5,1031,1027
11/05/2012,1027,1018,1033.8,1033.5
14/05/2012,1033.5,994.5,1033.5,1004.5
15/05/2012,1004.5,995.8,1015.8,998.5
16/05/2012,998.5,982.8,998.5,988.8
18/05/2012,988.8,962,988.8,962.6
21/05/2012,962.6,955,979,979
22/05/2012,979,979,1005.3,1002.5
23/05/2012,1002.5,974.3,1002.5,976
24/05/2012,976,971.8,989,988
25/05/2012,988,976.5,996.5,984.5
28/05/2012,984.5,977.3,1001.5,985.5
29/05/2012,985.5,985.5,1007.5,1002
30/05/2012,1002,982.8,1002,986.8
31/05/2012,986.8,969.3,992,974
01/06/2012,974,946,980.3,956
04/06/2012,956,940.8,957,947.3
05/06/2012,947.3,947.3,957.5,953.5
07/06/2012,953.5,953.5,990.5,982
08/06/2012,982,962.5,982,976.5
11/06/2012,976.5,976.5,1002.5,983.8
12/06/2012,983.8,976,988.9,987
13/06/2012,987,971.3,997.3,976.8
14/06/2012,976.8,958.3,979.3,971
15/06/2012,971,971,979.9,977.4
18/06/2012,977.4,972.8,994.3,981
19/06/2012,981,981,1002.3,1001
20/06/2012,1001,997.5,1018,1016.8
21/06/2012,1016.8,1006.3,1016.8,1012
25/06/2012,1012,972,1012,985
26/06/2012,985,977.3,992,982.3
27/06/2012,982.3,982.3,994.3,992.8
28/06/2012,992.8,973,998.5,977.5
29/06/2012,977.5,977.5,1028.8,1028.8
02/07/2012,1028.8,1020.3,1031.8,1025.8
03/07/2012,1025.8,1025.8,1041.5,1040.8
04/07/2012,1040.8,1031.3,1043.5,1039
05/07/2012,1039,1023,1049.8,1037
06/07/2012,1037,1024.5,1037,1024.8
09/07/2012,1024.8,1018.3,1026.8,1020.8
10/07/2012,1020.8,1017,1033.8,1029.5
11/07/2012,1029.5,1019,1030.8,1027
12/07/2012,1027,1009.5,1027,1012.8
13/07/2012,1012.8,1012.8,1034.8,1032
16/07/2012,1032,1029.3,1037.8,1036
17/07/2012,1036,1022.5,1041.5,1024.8
18/07/2012,1024.8,1017,1034.5,1032
19/07/2012,1032,1032,1051.8,1048.3
20/07/2012,1048.3,1043.5,1052,1044.7
23/07/2012,1044.7,1012.3,1044.7,1023
24/07/2012,1023,1016,1027.8,1023
25/07/2012,1023,1014.5,1035.8,1029.5
26/07/2012,1029.5,1021.5,1054.8,1047.5
27/07/2012,1047.5,1042.5,1063,1061.3
30/07/2012,1061.3,1057.3,1069,1069
31/07/2012,1069,1062,1072.8,1070.5
01/08/2012,1070.5,1061.5,1070.5,1068
02/08/2012,1068,1053.5,1081.8,1059
03/08/2012,1059,1059,1082,1082
06/08/2012,1082,1074.5,1083.3,1074.5
07/08/2012,1074.5,1063.3,1078.5,1075
08/08/2012,1075,1070,1081.8,1081.8
09/08/2012,1081.8,1076,1087,1085
10/08/2012,1085,1070.5,1085,1083
13/08/2012,1083,1072,1083,1074.5
14/08/2012,1074.5,1074.5,1084.3,1079.5
15/08/2012,1079.5,1073,1079.5,1075.5
16/08/2012,1075.5,1072,1078.5,1075.8
17/08/2012,1075.8,1075.8,1088.8,1088.3
20/08/2012,1088.3,1083,1095.8,1086
21/08/2012,1086,1082,1089.3,1086.5
22/08/2012,1086.5,1059.3,1086.5,1062
23/08/2012,1062,1052.5,1075,1055.5
24/08/2012,1055.5,1050.5,1061,1060.8
27/08/2012,1060.8,1056.8,1066.3,1065.8
28/08/2012,1065.8,1042,1065.8,1042.5
29/08/2012,1042.5,1041.3,1051.8,1045.8
30/08/2012,1045.8,1034,1045.8,1039.8
31/08/2012,1039.8,1035.3,1049.8,1047
03/09/2012,1047,1039.3,1054.3,1054
04/09/2012,1054,1033.5,1054,1037
05/09/2012,1037,1029.8,1041.8,1039.5
06/09/2012,1039.5,1038,1064.5,1058.3
07/09/2012,1058.3,1058.3,1076,1072
10/09/2012,1072,1067,1073.8,1068
11/09/2012,1068,1060.8,1077.3,1077.3
12/09/2012,1077.3,1073.3,1088.5,1085
13/09/2012,1085,1081,1087.5,1086.3
14/09/2012,1086.3,1086.3,1120.3,1114.3
17/09/2012,1114.3,1106.3,1114.3,1108.8
18/09/2012,1108.8,1096.8,1108.8,1104
19/09/2012,1104,1101.8,1108.5,1107
20/09/2012,1107,1095.8,1107,1102
21/09/2012,1102,1100,1106.5,1102
24/09/2012,1102,1093.3,1102.5,1102.5
25/09/2012,1102.5,1094,1108,1108
26/09/2012,1108,1086.5,1108,1088.8
27/09/2012,1088.8,1081.5,1093,1085.3
28/09/2012,1085.3,1073.3,1090.5,1075
01/10/2012,1075,1075,1088,1086.3
02/10/2012,1086.3,1079.3,1091.3,1085.8
03/10/2012,1085.8,1077.5,1085.8,1079.5
04/10/2012,1079.5,1076.3,1085.8,1084.3
05/10/2012,1084.3,1084.3,1099.3,1094.5
08/10/2012,1094.5,1078.8,1094.5,1079.8
09/10/2012,1079.8,1073,1085,1073
10/10/2012,1073,1059.5,1073,1061
11/10/2012,1061,1056,1069,1065
12/10/2012,1065,1056.5,1066,1058.3
15/10/2012,1058.3,1057.5,1068.3,1064
16/10/2012,1064,1062.3,1072.9,1072.3
